employee_id,department,level,location,hire_date,tenure_months,is_active,gender,age_group
EMP-00361,Engineering,IC1,Seattle,2023-02-09,34.2,False,F,22-30
EMP-00362,HR,IC2,Remote,2021-05-24,55.1,True,M,31-40
EMP-00363,Engineering,IC2,Seattle,2024-02-05,22.2,True,M,22-30
EMP-00364,Engineering,IC2,San Francisco,2020-04-08,68.8,True,M,31-40
EMP-00365,Engineering,IC2,San Francisco,2020-06-01,67.0,True,F,22-30
EMP-00366,Engineering,IC1,Austin,2022-07-02,41.6,False,M,31-40
EMP-00367,HR,IC1,Remote,2022-05-27,42.8,False,M,22-30
EMP-00368,Finance,Senior,San Francisco,2020-12-03,60.8,True,F,31-40
EMP-00369,Sales,Senior,San Francisco,2024-09-25,14.4,True,M,31-40
EMP-00370,Engineering,IC1,Remote,2022-04-01,44.7,True,M,22-30
EMP-00371,Engineering,IC1,Austin,2023-04-01,32.5,True,M,31-40
EMP-00372,Engineering,Senior,Remote,2024-10-09,13.9,True,M,31-40
EMP-00373,Engineering,IC1,San Francisco,2022-08-14,40.2,True,M,22-30
EMP-00374,Operations,IC2,Seattle,2024-08-31,15.2,True,F,41-50
EMP-00375,Engineering,IC2,San Francisco,2020-06-09,66.7,True,M,31-40
EMP-00376,Product,IC1,Austin,2024-05-22,18.6,True,M,41-50
EMP-00377,Engineering,IC2,Seattle,2022-03-11,45.4,True,M,22-30
EMP-00378,Engineering,IC2,Seattle,2021-02-01,58.8,True,M,31-40
EMP-00379,Sales,IC1,Seattle,2023-07-24,28.7,True,F,22-30
EMP-00380,Marketing,IC2,San Francisco,2022-03-26,44.9,True,M,31-40
EMP-00381,Engineering,Senior,Remote,2024-03-07,21.1,True,M,31-40
EMP-00382,Engineering,IC2,Seattle,2023-11-16,24.9,True,M,31-40
EMP-00383,Product,IC1,Austin,2023-03-04,33.4,False,F,41-50
EMP-00384,Engineering,IC2,Remote,2023-05-03,31.4,True,M,22-30
EMP-00385,Engineering,Senior,Seattle,2021-02-04,58.7,True,M,51-60
EMP-00386,Customer Success,Senior,Austin,2021-10-01,50.7,True,F,22-30
EMP-00387,Marketing,IC2,Remote,2022-11-22,36.8,True,M,41-50
EMP-00388,Marketing,IC1,Remote,2021-11-18,49.1,True,F,31-40
EMP-00389,Sales,Senior,Seattle,2021-04-04,56.7,True,F,51-60
EMP-00390,Sales,Senior,Seattle,2022-08-12,40.2,True,M,22-30
EMP-00391,Sales,IC1,Seattle,2021-04-14,56.4,False,M,31-40
EMP-00392,HR,IC2,Austin,2023-10-30,25.4,False,NB,31-40
EMP-00393,HR,IC1,Austin,2022-11-11,37.2,True,F,51-60
EMP-00394,Engineering,Senior,Austin,2022-01-19,47.1,True,F,51-60
EMP-00395,Sales,IC1,San Francisco,2024-08-20,15.6,False,M,22-30
EMP-00396,Sales,IC2,Seattle,2020-02-07,70.8,True,M,41-50
EMP-00397,Operations,Manager,New York,2020-08-17,64.4,True,F,31-40
EMP-00398,Marketing,Senior,San Francisco,2023-10-20,25.8,True,M,22-30
EMP-00399,Sales,Manager,Austin,2021-07-16,53.3,True,NB,22-30
EMP-00400,Engineering,Manager,San Francisco,2021-03-13,57.5,False,M,51-60
EMP-00401,Marketing,IC1,San Francisco,2024-12-04,12.1,True,F,31-40
EMP-00402,Engineering,IC2,Seattle,2023-07-30,28.5,True,M,22-30
EMP-00403,Product,IC2,Seattle,2020-01-27,71.2,True,M,22-30
EMP-00404,Engineering,Senior,Seattle,2020-08-13,64.5,True,F,31-40
EMP-00405,HR,IC1,Seattle,2023-07-24,28.7,True,M,31-40
EMP-00406,Engineering,Manager,San Francisco,2022-03-08,45.5,True,M,31-40
EMP-00407,Product,IC2,Seattle,2024-06-20,17.6,True,M,31-40
EMP-00408,Operations,Senior,Seattle,2020-10-10,62.6,True,F,22-30
EMP-00409,Engineering,IC1,Austin,2022-05-28,42.8,True,NB,31-40
EMP-00410,Sales,IC1,San Francisco,2022-08-17,40.1,True,M,22-30
EMP-00411,Sales,Senior,Austin,2024-02-13,21.9,False,M,51-60
EMP-00412,Engineering,IC1,Austin,2021-03-28,57.0,True,M,22-30
EMP-00413,Finance,Senior,New York,2022-10-16,38.1,True,F,41-50
EMP-00414,Engineering,IC1,Remote,2022-03-26,44.9,True,M,31-40
EMP-00415,Sales,Senior,Seattle,2021-10-20,50.1,True,M,31-40
EMP-00416,Marketing,IC2,Austin,2024-03-19,20.7,True,M,31-40
EMP-00417,Marketing,IC2,Remote,2021-06-30,53.8,True,F,41-50
EMP-00418,HR,Senior,Remote,2023-04-30,31.5,True,F,41-50
EMP-00419,Product,IC1,Seattle,2022-12-08,36.3,True,M,31-40
EMP-00420,Engineering,IC1,San Francisco,2024-03-15,20.9,True,M,22-30
EMP-00421,HR,IC1,Seattle,2020-01-17,71.5,True,F,41-50
EMP-00422,Sales,IC2,New York,2023-04-10,32.2,True,F,22-30
EMP-00423,Operations,IC2,Austin,2023-05-28,30.6,True,M,41-50
EMP-00424,Operations,Senior,San Francisco,2020-06-06,66.8,True,M,22-30
EMP-00425,Operations,IC2,New York,2021-04-21,56.2,True,M,41-50
EMP-00426,Sales,IC2,Austin,2022-12-05,36.4,True,F,31-40
EMP-00427,Product,IC2,San Francisco,2023-10-28,25.5,False,F,22-30
EMP-00428,Finance,IC1,Remote,2021-06-01,54.8,True,F,41-50
EMP-00429,Sales,IC1,Austin,2020-04-08,68.8,True,M,31-40
EMP-00430,Engineering,Manager,Seattle,2024-11-03,13.1,True,M,22-30
EMP-00431,Operations,Senior,New York,2022-11-26,36.7,False,NB,31-40
EMP-00432,Operations,IC1,Seattle,2020-10-06,62.7,True,M,31-40
EMP-00433,Sales,IC2,New York,2023-10-04,26.3,True,F,22-30
EMP-00434,Engineering,Senior,Remote,2021-05-11,55.5,True,F,51-60
EMP-00435,Product,IC2,Remote,2020-10-28,62.0,False,M,41-50
EMP-00436,Operations,IC1,San Francisco,2020-06-29,66.0,True,M,22-30
EMP-00437,Operations,IC1,Seattle,2021-08-29,51.8,True,F,41-50
EMP-00438,Engineering,IC2,Seattle,2023-01-27,34.6,True,M,31-40
EMP-00439,Engineering,Manager,New York,2021-11-30,48.7,True,F,31-40
EMP-00440,Operations,Senior,Seattle,2022-09-19,39.0,True,M,31-40
EMP-00441,Product,IC1,New York,2023-02-13,34.1,True,F,41-50
EMP-00442,Sales,IC1,Seattle,2020-07-09,65.7,True,F,41-50
EMP-00443,Customer Success,Senior,San Francisco,2020-09-09,63.6,True,F,31-40
EMP-00444,Engineering,Senior,Seattle,2022-09-07,39.4,True,M,22-30
EMP-00445,Marketing,IC2,Remote,2022-07-16,41.1,False,F,31-40
EMP-00446,Engineering,IC2,Austin,2023-03-30,32.6,True,M,31-40
EMP-00447,Product,IC1,San Francisco,2023-07-03,29.4,True,M,22-30
EMP-00448,Operations,Senior,Seattle,2023-09-08,27.2,True,M,31-40
EMP-00449,Sales,Senior,New York,2020-05-07,67.8,True,M,41-50
EMP-00450,Customer Success,IC1,Seattle,2020-01-18,71.5,True,M,41-50
EMP-00451,Marketing,Senior,New York,2024-10-24,13.4,True,M,31-40
EMP-00452,Product,IC1,Remote,2021-07-19,53.2,True,NB,22-30
EMP-00453,Engineering,IC1,New York,2021-07-23,53.1,True,F,41-50
EMP-00454,Product,IC1,New York,2023-09-08,27.2,True,M,51-60
EMP-00455,Product,IC1,New York,2021-11-16,49.2,True,NB,31-40
EMP-00456,Engineering,IC1,Remote,2021-09-17,51.2,True,M,22-30
EMP-00457,Product,IC2,Remote,2023-08-04,28.3,True,M,41-50
EMP-00458,Sales,IC2,New York,2022-05-03,43.6,True,F,41-50
EMP-00459,HR,IC2,San Francisco,2024-08-13,15.8,True,M,22-30
EMP-00460,HR,IC1,San Francisco,2022-08-19,40.0,True,F,31-40
EMP-00461,HR,IC1,Seattle,2024-07-20,16.6,True,M,31-40
EMP-00462,Engineering,IC2,New York,2020-06-03,66.9,True,M,31-40
EMP-00463,Engineering,IC2,New York,2021-05-04,55.7,True,M,41-50
EMP-00464,HR,IC1,Seattle,2023-11-10,25.1,True,F,31-40
EMP-00465,Sales,Senior,Seattle,2022-02-23,45.9,False,F,41-50
EMP-00466,Engineering,Senior,San Francisco,2023-02-01,34.5,True,F,31-40
EMP-00467,Operations,Senior,Remote,2023-11-17,24.8,True,F,22-30
EMP-00468,Finance,IC2,New York,2020-09-02,63.9,True,M,41-50
EMP-00469,Sales,IC1,Austin,2023-04-14,32.1,True,F,41-50
EMP-00470,Engineering,Senior,San Francisco,2022-11-28,36.6,True,M,51-60
EMP-00471,Finance,IC1,New York,2024-02-09,22.0,True,M,31-40
EMP-00472,Marketing,IC2,San Francisco,2024-09-01,15.2,True,F,22-30
EMP-00473,Finance,IC1,Austin,2022-01-28,46.8,True,M,51-60
EMP-00474,Finance,Senior,Seattle,2021-06-21,54.1,True,M,41-50
EMP-00475,Operations,IC1,San Francisco,2022-07-09,41.4,True,F,51-60
EMP-00476,Sales,Manager,Seattle,2021-02-11,58.5,True,F,22-30
EMP-00477,Engineering,Senior,San Francisco,2021-06-08,54.6,True,F,31-40
EMP-00478,HR,IC2,Remote,2022-04-07,44.5,True,M,22-30
EMP-00479,Marketing,Senior,Seattle,2024-03-09,21.1,True,M,41-50
EMP-00480,Finance,IC2,San Francisco,2022-06-21,42.0,True,F,51-60
EMP-00481,Engineering,Senior,New York,2020-02-05,70.9,True,F,31-40
EMP-00482,Engineering,IC2,Remote,2021-11-15,49.2,True,M,22-30
EMP-00483,Operations,Senior,San Francisco,2020-01-20,71.4,True,NB,22-30
EMP-00484,Finance,IC2,Austin,2020-11-16,61.4,True,F,31-40
EMP-00485,Operations,Manager,Remote,2024-12-04,12.1,True,M,31-40
EMP-00486,Finance,IC2,San Francisco,2021-05-26,55.0,True,F,41-50
EMP-00487,Marketing,IC2,San Francisco,2021-02-03,58.7,True,F,31-40
EMP-00488,HR,Senior,San Francisco,2021-10-15,50.3,True,M,31-40
EMP-00489,Operations,Senior,Remote,2022-08-29,39.7,True,M,22-30
EMP-00490,Marketing,IC2,Seattle,2021-04-15,56.4,True,F,41-50
EMP-00491,Marketing,IC1,San Francisco,2023-03-12,33.2,True,F,31-40
EMP-00492,Engineering,IC2,Austin,2023-01-20,34.9,True,F,51-60
EMP-00493,Sales,Manager,New York,2023-10-09,26.1,True,F,41-50
EMP-00494,HR,Senior,San Francisco,2022-04-13,44.3,True,M,31-40
EMP-00495,Product,Senior,New York,2021-12-27,47.8,True,M,31-40
EMP-00496,Engineering,IC1,Seattle,2022-05-03,43.6,True,M,51-60
EMP-00497,Product,IC2,San Francisco,2020-02-20,70.4,True,M,22-30
EMP-00498,Engineering,IC2,New York,2024-08-15,15.8,True,F,31-40
EMP-00499,Engineering,Senior,Remote,2024-09-17,14.7,True,M,51-60
EMP-00500,Sales,IC1,Seattle,2021-07-28,52.9,True,F,41-50
EMP-00501,Operations,Senior,Remote,2023-04-28,31.6,True,M,31-40
EMP-00502,Sales,IC2,New York,2023-02-22,33.8,True,M,22-30
EMP-00503,Engineering,IC1,Seattle,2020-05-29,67.1,False,M,41-50
EMP-00504,Engineering,IC1,Austin,2020-11-09,61.6,True,F,22-30
EMP-00505,HR,IC1,Seattle,2021-07-23,53.1,True,M,22-30
EMP-00506,Product,IC2,Remote,2023-09-27,26.5,True,M,22-30
EMP-00507,Operations,IC1,Remote,2020-10-31,61.9,True,F,22-30
EMP-00508,HR,IC1,Seattle,2024-09-11,14.9,True,NB,51-60
EMP-00509,Finance,Senior,Seattle,2021-11-12,49.3,False,F,41-50
EMP-00510,Product,IC1,San Francisco,2022-04-17,44.1,True,M,41-50
EMP-00511,HR,IC1,San Francisco,2022-12-13,36.1,True,M,51-60
EMP-00512,Product,IC2,San Francisco,2022-09-29,38.6,False,NB,22-30
EMP-00513,Customer Success,IC2,San Francisco,2021-03-19,57.3,True,F,22-30
EMP-00514,Marketing,Senior,New York,2021-09-04,51.6,True,F,31-40
EMP-00515,Product,IC2,Seattle,2022-09-19,39.0,True,M,31-40
EMP-00516,Product,Senior,Remote,2020-09-20,63.3,True,M,31-40
EMP-00517,Engineering,IC2,Remote,2022-12-12,36.2,True,M,22-30
EMP-00518,HR,IC1,San Francisco,2024-05-14,18.9,True,F,31-40
EMP-00519,Engineering,IC1,Remote,2022-09-30,38.6,True,M,31-40
EMP-00520,Marketing,IC2,Seattle,2024-07-01,17.3,True,NB,31-40
EMP-00521,Product,IC2,Seattle,2020-01-05,71.9,True,M,22-30
EMP-00522,HR,Senior,New York,2023-01-31,34.5,True,F,31-40
EMP-00523,Operations,IC2,San Francisco,2023-05-04,31.4,True,M,31-40
EMP-00524,Finance,IC2,New York,2022-02-12,46.3,True,F,31-40
EMP-00525,Finance,IC1,Remote,2022-05-26,42.8,True,M,51-60
EMP-00526,Engineering,IC1,Remote,2022-09-18,39.0,True,F,51-60
EMP-00527,Engineering,IC2,New York,2022-06-02,42.6,True,F,31-40
EMP-00528,HR,IC2,Austin,2023-10-05,26.3,True,M,51-60
EMP-00529,Product,IC2,Seattle,2020-02-16,70.5,False,F,51-60
EMP-00530,Sales,IC1,Seattle,2022-05-16,43.2,True,F,31-40
EMP-00531,Engineering,Senior,Austin,2022-04-02,44.6,True,F,31-40
EMP-00532,Product,Senior,San Francisco,2022-07-24,40.9,True,F,51-60
EMP-00533,Engineering,IC1,San Francisco,2021-10-17,50.2,True,F,41-50
EMP-00534,Operations,IC2,San Francisco,2020-09-25,63.1,True,M,22-30
EMP-00535,Engineering,Manager,New York,2021-01-04,59.7,True,M,41-50
EMP-00536,Marketing,IC1,Seattle,2021-09-27,50.9,False,NB,22-30
EMP-00537,Engineering,IC2,New York,2023-02-03,34.4,True,M,31-40
EMP-00538,HR,IC1,Seattle,2024-08-20,15.6,True,M,22-30
EMP-00539,Product,IC2,Seattle,2024-08-09,16.0,True,F,22-30
EMP-00540,Operations,IC1,San Francisco,2021-10-18,50.2,True,M,22-30
EMP-00541,Operations,Manager,Seattle,2020-04-29,68.1,True,F,51-60
EMP-00542,Product,Senior,Remote,2022-04-10,44.4,True,F,31-40
EMP-00543,Operations,Senior,Seattle,2024-06-15,17.8,False,F,22-30
EMP-00544,Customer Success,Senior,Seattle,2022-12-17,36.0,True,M,22-30
EMP-00545,Operations,IC2,New York,2023-10-01,26.4,True,M,31-40
EMP-00546,Operations,IC2,San Francisco,2022-01-10,47.4,True,M,51-60
EMP-00547,Engineering,Senior,Seattle,2024-02-06,22.1,True,M,22-30
EMP-00548,Marketing,Manager,Seattle,2020-04-26,68.2,False,M,22-30
EMP-00549,Engineering,IC2,Remote,2022-03-01,45.7,True,M,31-40
EMP-00550,Engineering,Manager,Austin,2023-02-24,33.7,True,M,31-40
EMP-00551,Customer Success,IC2,San Francisco,2023-11-17,24.8,True,F,31-40
EMP-00552,Product,IC2,San Francisco,2022-10-09,38.3,True,F,31-40
EMP-00553,Finance,IC2,Seattle,2024-07-22,16.6,False,M,31-40
EMP-00554,Operations,IC1,San Francisco,2022-12-17,36.0,False,M,31-40
EMP-00555,Operations,IC1,New York,2021-09-25,50.9,True,F,51-60
EMP-00556,Customer Success,IC1,Remote,2021-05-27,55.0,True,F,22-30
EMP-00557,Engineering,IC2,Seattle,2024-11-09,12.9,True,M,22-30
EMP-00558,Engineering,IC2,Remote,2022-03-12,45.3,True,F,41-50
EMP-00559,Sales,IC2,Seattle,2023-01-24,34.7,True,M,41-50
EMP-00560,Engineering,Manager,Seattle,2024-07-19,16.7,True,M,22-30
EMP-00561,Engineering,IC2,Seattle,2023-02-15,34.0,True,F,51-60
EMP-00562,Product,IC2,Seattle,2021-07-13,53.4,True,F,41-50
EMP-00563,Finance,IC1,Remote,2024-06-12,17.9,True,F,31-40
EMP-00564,Marketing,IC1,San Francisco,2021-05-02,55.8,True,F,31-40
EMP-00565,Product,Senior,Seattle,2023-06-14,30.0,True,F,31-40
EMP-00566,HR,IC2,Remote,2022-06-15,42.2,True,F,22-30
EMP-00567,Engineering,Senior,Remote,2023-07-19,28.9,True,M,31-40
EMP-00568,Engineering,IC1,Austin,2023-04-27,31.6,True,F,31-40
EMP-00569,Finance,IC2,Remote,2021-12-04,48.6,True,M,41-50
EMP-00570,Marketing,IC1,Seattle,2024-01-10,23.0,False,M,31-40
EMP-00571,Finance,IC1,Remote,2021-08-03,52.7,True,M,31-40
EMP-00572,Engineering,IC1,Austin,2022-02-28,45.7,True,F,31-40
EMP-00573,Operations,IC1,Remote,2022-05-10,43.4,True,F,41-50
EMP-00574,Marketing,IC1,Austin,2020-09-03,63.8,True,F,41-50
EMP-00575,Marketing,IC1,San Francisco,2023-01-04,35.4,True,M,31-40
EMP-00576,Marketing,Manager,Austin,2020-06-02,66.9,True,F,31-40
EMP-00577,Operations,IC1,Seattle,2024-08-06,16.1,True,M,31-40
EMP-00578,Marketing,IC1,San Francisco,2023-12-29,23.4,True,M,41-50
EMP-00579,Marketing,IC1,Seattle,2022-09-23,38.8,True,F,22-30
EMP-00580,Customer Success,IC2,Remote,2023-01-14,35.1,True,M,31-40
EMP-00581,Finance,IC1,Seattle,2021-11-27,48.8,False,F,31-40
EMP-00582,Sales,Senior,New York,2023-08-01,28.4,True,M,51-60
EMP-00583,HR,Manager,San Francisco,2023-05-28,30.6,True,M,31-40
EMP-00584,Product,IC1,Remote,2022-12-28,35.6,False,F,51-60
EMP-00585,Engineering,IC2,San Francisco,2022-12-06,36.4,True,M,22-30
EMP-00586,Marketing,IC1,Austin,2022-10-05,38.4,True,M,31-40
EMP-00587,Customer Success,IC2,Remote,2020-04-03,68.9,True,M,31-40
EMP-00588,Customer Success,IC2,San Francisco,2024-11-08,12.9,True,F,41-50
EMP-00589,Product,IC1,San Francisco,2022-08-15,40.1,True,NB,41-50
EMP-00590,Sales,IC1,Austin,2022-10-08,38.3,True,F,41-50
EMP-00591,Engineering,Senior,Remote,2021-03-28,57.0,True,NB,41-50
EMP-00592,Customer Success,IC2,Austin,2023-05-12,31.1,True,F,41-50
EMP-00593,Customer Success,IC1,Seattle,2022-06-30,41.7,True,F,51-60
EMP-00594,Marketing,Senior,Remote,2020-08-05,64.8,True,F,31-40
EMP-00595,Operations,IC2,San Francisco,2021-04-18,56.3,True,M,41-50
EMP-00596,HR,Senior,New York,2021-03-07,57.7,True,M,51-60
EMP-00597,Marketing,IC1,Remote,2020-12-06,60.7,True,F,31-40
EMP-00598,Engineering,Senior,Seattle,2021-07-04,53.7,True,M,41-50
EMP-00599,Sales,Senior,Austin,2024-06-23,17.5,True,M,31-40
EMP-00600,HR,IC1,New York,2023-08-05,28.3,True,F,22-30
EMP-00601,HR,Senior,Remote,2023-07-01,29.5,True,M,31-40
EMP-00602,Product,IC2,Seattle,2024-10-23,13.5,False,NB,22-30
EMP-00603,Customer Success,Manager,San Francisco,2020-12-22,60.2,True,F,31-40
EMP-00604,Engineering,IC1,Remote,2020-01-23,71.3,True,M,51-60
EMP-00605,Sales,IC2,Seattle,2024-11-20,12.5,True,F,22-30
EMP-00606,HR,IC2,Seattle,2021-06-05,54.7,True,F,22-30
EMP-00607,HR,Manager,Remote,2024-11-16,12.7,True,M,41-50
EMP-00608,Marketing,IC1,Seattle,2023-01-28,34.6,True,F,31-40
EMP-00609,Product,Manager,Remote,2022-03-12,45.3,True,F,31-40
EMP-00610,Engineering,Manager,Seattle,2023-04-18,31.9,True,M,31-40
EMP-00611,Marketing,IC1,San Francisco,2023-05-31,30.5,True,M,22-30
EMP-00612,Marketing,Senior,Austin,2022-01-31,46.7,True,M,22-30
EMP-00613,Engineering,Manager,Austin,2024-08-09,16.0,True,M,51-60
EMP-00614,HR,IC1,New York,2021-03-17,57.3,True,M,22-30
EMP-00615,Sales,IC2,New York,2024-06-19,17.7,True,F,31-40
EMP-00616,HR,IC2,Remote,2022-02-07,46.4,False,M,51-60
EMP-00617,Operations,IC1,Seattle,2022-10-12,38.2,True,F,41-50
EMP-00618,Engineering,IC1,San Francisco,2023-09-10,27.1,True,M,22-30
EMP-00619,Engineering,IC1,Seattle,2021-05-30,54.9,True,M,31-40
EMP-00620,Finance,IC1,New York,2022-11-05,37.4,True,F,41-50
EMP-00621,Marketing,IC2,Seattle,2022-03-02,45.7,True,F,41-50
EMP-00622,HR,IC1,San Francisco,2020-12-01,60.9,True,F,41-50
EMP-00623,Operations,Senior,San Francisco,2024-11-17,12.6,True,M,31-40
EMP-00624,Operations,Senior,Seattle,2020-09-14,63.5,True,F,22-30
EMP-00625,Customer Success,IC1,Seattle,2021-05-11,55.5,True,M,31-40
EMP-00626,Sales,Senior,Austin,2022-06-14,42.2,True,M,41-50
EMP-00627,Sales,Senior,San Francisco,2020-06-08,66.7,True,M,41-50
EMP-00628,Sales,Manager,Remote,2024-02-07,22.1,True,F,22-30
EMP-00629,Engineering,IC1,Austin,2022-05-01,43.7,True,M,22-30
EMP-00630,Marketing,IC1,Seattle,2024-08-14,15.8,True,F,51-60
EMP-00631,Product,Manager,New York,2021-11-20,49.1,True,F,22-30
EMP-00632,Customer Success,Manager,Seattle,2024-08-25,15.4,True,F,31-40
EMP-00633,Marketing,Senior,Austin,2021-01-14,59.4,True,M,41-50
EMP-00634,Marketing,Senior,Remote,2024-04-17,19.8,True,M,31-40
EMP-00635,Product,IC1,New York,2022-08-14,40.2,True,M,22-30
EMP-00636,Engineering,IC2,Austin,2021-11-21,49.0,True,M,31-40
EMP-00637,Engineering,IC1,Seattle,2023-12-21,23.7,True,F,31-40
EMP-00638,Sales,IC1,San Francisco,2024-06-24,17.5,True,F,31-40
EMP-00639,Engineering,Senior,Remote,2023-07-15,29.0,True,F,51-60
EMP-00640,Marketing,IC1,Seattle,2024-05-19,18.7,True,F,31-40
EMP-00641,Operations,IC2,Seattle,2023-12-11,24.0,True,F,41-50
EMP-00642,Operations,Manager,San Francisco,2023-04-06,32.3,True,M,22-30
EMP-00643,HR,IC1,Austin,2022-12-02,36.5,True,NB,31-40
EMP-00644,Engineering,Manager,San Francisco,2024-04-28,19.4,True,M,41-50
EMP-00645,Operations,Manager,Remote,2020-10-11,62.6,True,F,22-30
EMP-00646,Operations,IC2,Seattle,2021-01-31,58.8,True,F,31-40
EMP-00647,Engineering,IC1,San Francisco,2020-01-12,71.7,True,F,22-30
EMP-00648,Finance,IC1,Austin,2024-06-18,17.7,True,M,22-30
EMP-00649,Product,IC2,Seattle,2023-08-18,27.9,True,F,31-40
EMP-00650,Operations,IC1,Austin,2023-06-30,29.5,True,F,41-50
EMP-00651,Customer Success,IC1,Seattle,2021-05-13,55.4,True,F,22-30
EMP-00652,Engineering,Manager,Seattle,2022-01-23,46.9,True,F,51-60
EMP-00653,Operations,IC1,Seattle,2020-02-04,70.9,True,M,22-30
EMP-00654,Marketing,Senior,Remote,2021-12-27,47.8,True,M,22-30
EMP-00655,Customer Success,IC1,New York,2022-04-28,43.8,True,NB,22-30
EMP-00656,Sales,IC2,Austin,2020-03-30,69.1,True,F,22-30
EMP-00657,Operations,Manager,San Francisco,2022-02-14,46.2,False,F,22-30
EMP-00658,Engineering,IC1,New York,2021-08-27,51.9,True,M,41-50
EMP-00659,Product,IC1,San Francisco,2022-08-27,39.7,True,M,31-40
EMP-00660,Engineering,Senior,Remote,2024-06-13,17.9,True,M,31-40
EMP-00661,Customer Success,Senior,Austin,2022-10-18,38.0,True,M,51-60
EMP-00662,Operations,Senior,Austin,2021-02-21,58.1,True,M,31-40
EMP-00663,Operations,IC1,Seattle,2020-04-24,68.2,True,M,22-30
EMP-00664,Customer Success,IC1,New York,2021-09-08,51.5,True,M,31-40
EMP-00665,Engineering,Manager,San Francisco,2023-05-04,31.4,True,F,22-30
EMP-00666,Product,Manager,Remote,2022-04-05,44.5,True,M,31-40
EMP-00667,Engineering,IC2,Seattle,2024-03-04,21.2,True,F,31-40
EMP-00668,Engineering,Senior,Seattle,2024-07-07,17.1,True,F,31-40
EMP-00669,Engineering,IC2,San Francisco,2024-02-25,21.5,False,M,41-50
EMP-00670,Sales,IC2,Seattle,2023-01-03,35.4,True,F,41-50
EMP-00671,Product,IC1,Seattle,2021-02-16,58.3,True,F,41-50
EMP-00672,Engineering,IC2,Remote,2023-10-31,25.4,True,M,22-30
EMP-00673,Engineering,IC2,New York,2023-12-14,23.9,True,M,22-30
EMP-00674,Engineering,IC1,Remote,2021-12-29,47.8,True,M,31-40
EMP-00675,Customer Success,IC2,Remote,2023-07-24,28.7,True,F,22-30
EMP-00676,Finance,Senior,Seattle,2022-10-17,38.0,True,M,22-30
EMP-00677,Customer Success,Senior,New York,2022-01-30,46.7,True,M,31-40
EMP-00678,Sales,IC2,Seattle,2021-11-06,49.5,True,F,31-40
EMP-00679,Product,Manager,Remote,2023-11-18,24.8,False,M,41-50
EMP-00680,Finance,IC1,San Francisco,2021-04-01,56.8,True,NB,31-40
EMP-00681,Product,IC2,San Francisco,2022-07-08,41.4,True,M,51-60
EMP-00682,Product,Senior,San Francisco,2020-07-10,65.7,True,F,41-50
EMP-00683,Engineering,IC2,San Francisco,2022-01-08,47.4,True,M,22-30
EMP-00684,Engineering,IC1,Seattle,2024-09-08,15.0,True,M,31-40
EMP-00685,Product,IC1,San Francisco,2023-01-27,34.6,True,M,31-40
EMP-00686,Product,Senior,Austin,2024-04-20,19.7,True,NB,41-50
EMP-00687,HR,IC2,Remote,2022-09-04,39.5,True,M,31-40
EMP-00688,Engineering,Senior,San Francisco,2022-10-05,38.4,True,F,31-40
EMP-00689,Engineering,IC2,San Francisco,2020-04-05,68.9,True,F,31-40
EMP-00690,Operations,Senior,Remote,2024-08-14,15.8,True,F,31-40
EMP-00691,Engineering,Senior,Seattle,2021-10-24,50.0,True,M,51-60
EMP-00692,Product,Senior,Remote,2023-04-28,31.6,True,F,31-40
EMP-00693,Operations,IC2,Seattle,2024-10-25,13.4,True,F,22-30
EMP-00694,Engineering,IC2,Austin,2020-02-06,70.8,True,M,22-30
EMP-00695,Engineering,Senior,New York,2023-10-24,25.6,True,F,51-60
EMP-00696,Sales,IC2,New York,2024-09-14,14.8,True,NB,31-40
EMP-00697,Product,IC2,Remote,2024-03-28,20.4,True,NB,41-50
EMP-00698,Marketing,IC1,Seattle,2020-10-05,62.8,False,M,41-50
EMP-00699,Operations,Manager,San Francisco,2020-08-04,64.8,True,F,41-50
EMP-00700,Engineering,IC1,New York,2022-05-16,43.2,True,M,31-40
EMP-00701,Marketing,IC2,Remote,2022-05-22,43.0,True,M,22-30
EMP-00702,Sales,IC2,Seattle,2023-07-20,28.8,True,M,22-30
EMP-00703,Engineering,IC2,Remote,2020-03-02,70.0,True,M,31-40
EMP-00704,Marketing,Senior,San Francisco,2021-08-18,52.2,True,F,31-40
EMP-00705,Product,IC1,Seattle,2021-12-29,47.8,False,M,31-40
EMP-00706,Sales,IC2,Austin,2023-09-27,26.5,True,M,31-40
EMP-00707,Engineering,Senior,Seattle,2021-01-31,58.8,True,M,41-50
EMP-00708,Sales,Senior,New York,2021-11-29,48.8,True,M,22-30
EMP-00709,Product,IC1,Seattle,2022-11-08,37.3,True,NB,22-30
EMP-00710,Operations,Senior,San Francisco,2020-06-25,66.2,True,F,41-50
EMP-00711,Engineering,Senior,New York,2024-06-23,17.5,False,M,22-30
EMP-00712,Sales,Senior,New York,2021-01-30,58.9,True,F,41-50
EMP-00713,Sales,IC2,San Francisco,2021-03-20,57.2,True,M,31-40
EMP-00714,HR,IC2,San Francisco,2023-06-10,30.2,True,F,51-60
EMP-00715,Marketing,Manager,Seattle,2020-03-16,69.5,True,NB,41-50
EMP-00716,HR,Senior,San Francisco,2020-09-21,63.2,True,M,31-40
