sender_id,receiver_id,sender_dept,receiver_dept,interaction_type,duration_minutes,is_cross_department,week
EMP-03648,EMP-03297,Finance,Marketing,email,1.7,True,2025-W17
EMP-03256,EMP-04839,Engineering,Engineering,email,16.4,False,2025-W24
EMP-01364,EMP-03937,Operations,Operations,chat,2.5,False,2025-W31
EMP-02593,EMP-04793,Engineering,Engineering,email,3.8,False,2025-W10
EMP-00896,EMP-00185,Sales,Sales,email,6.6,False,2025-W07
EMP-03621,EMP-03960,Marketing,Engineering,meeting,19.4,True,2025-W11
EMP-04237,EMP-00057,Product,Product,email,4.1,False,2025-W26
EMP-03886,EMP-01091,Engineering,Engineering,chat,3.0,False,2025-W30
EMP-03164,EMP-03541,Finance,Finance,email,4.7,False,2025-W15
EMP-02833,EMP-00482,Engineering,Engineering,email,17.8,False,2025-W21
EMP-04102,EMP-03992,Engineering,Engineering,email,1.2,False,2025-W21
EMP-00429,EMP-01747,Sales,Sales,meeting,135.9,False,2025-W22
EMP-00377,EMP-00531,Engineering,Engineering,meeting,20.5,False,2025-W32
EMP-01405,EMP-03376,Customer Success,Customer Success,email,5.4,False,2025-W35
EMP-04312,EMP-02619,HR,HR,email,3.3,False,2025-W37
EMP-02233,EMP-04758,Engineering,Engineering,email,10.9,False,2025-W22
EMP-01532,EMP-02430,Marketing,Sales,email,3.6,True,2025-W19
EMP-02045,EMP-01351,Engineering,Engineering,email,0.3,False,2025-W22
EMP-01552,EMP-04291,Product,Finance,meeting,119.3,True,2025-W32
EMP-00950,EMP-03561,Customer Success,Operations,email,2.9,True,2025-W30
EMP-04182,EMP-01852,Marketing,Marketing,meeting,28.3,False,2025-W08
EMP-04452,EMP-01109,Operations,Marketing,email,2.5,True,2025-W23
EMP-03272,EMP-01658,Customer Success,Customer Success,meeting,51.6,False,2025-W10
EMP-03532,EMP-00289,Engineering,Product,email,20.2,True,2025-W25
EMP-04684,EMP-02056,HR,Engineering,email,6.5,True,2025-W13
EMP-02084,EMP-00848,Product,Product,chat,0.3,False,2025-W04
EMP-02252,EMP-00469,Product,Sales,meeting,54.6,True,2025-W38
EMP-00186,EMP-00315,Customer Success,Customer Success,chat,0.3,False,2025-W27
EMP-01457,EMP-01382,Operations,Operations,email,1.9,False,2025-W26
EMP-01345,EMP-03100,Engineering,Engineering,email,1.3,False,2025-W32
EMP-00308,EMP-03187,Product,Engineering,email,6.1,True,2025-W37
EMP-02815,EMP-02450,HR,Engineering,meeting,17.5,True,2025-W02
EMP-03961,EMP-02189,Engineering,Finance,email,3.6,True,2025-W20
EMP-03529,EMP-01334,Marketing,Marketing,meeting,3.9,False,2025-W20
EMP-00601,EMP-02317,HR,Engineering,email,0.8,True,2025-W18
EMP-02328,EMP-02355,Operations,Operations,email,4.2,False,2025-W03
EMP-04164,EMP-00642,Operations,Operations,meeting,17.4,False,2025-W02
EMP-04389,EMP-02717,Operations,Operations,email,4.5,False,2025-W05
EMP-02539,EMP-01884,Engineering,Engineering,email,6.2,False,2025-W16
EMP-02398,EMP-02532,Sales,Engineering,email,8.9,True,2025-W14
EMP-04492,EMP-00907,Sales,Sales,email,2.3,False,2025-W14
EMP-04104,EMP-00058,Product,Product,email,0.2,False,2025-W22
EMP-03360,EMP-03347,Engineering,Engineering,chat,8.4,False,2025-W12
EMP-04968,EMP-01249,Marketing,Marketing,meeting,3.5,False,2025-W03
EMP-01615,EMP-03360,Engineering,Engineering,meeting,31.1,False,2025-W05
EMP-04316,EMP-01347,Sales,Sales,email,16.2,False,2025-W03
EMP-01251,EMP-04957,Sales,Product,email,1.5,True,2025-W21
EMP-03562,EMP-03836,Product,Product,meeting,21.3,False,2025-W25
EMP-02242,EMP-00841,Engineering,Finance,email,7.0,True,2025-W24
EMP-04522,EMP-02024,Marketing,Marketing,email,5.4,False,2025-W37
EMP-01966,EMP-00242,Operations,Operations,chat,2.9,False,2025-W25
EMP-04755,EMP-01164,Engineering,Product,email,15.7,True,2025-W17
EMP-00208,EMP-00300,Customer Success,Engineering,email,21.4,True,2025-W37
EMP-02472,EMP-04911,Customer Success,Product,chat,6.0,True,2025-W35
EMP-02372,EMP-04781,Product,Product,chat,1.4,False,2025-W19
EMP-02144,EMP-03611,Operations,Customer Success,chat,0.1,True,2025-W29
EMP-02909,EMP-00165,Finance,Finance,email,3.1,False,2025-W28
EMP-03996,EMP-01665,Sales,Sales,meeting,14.4,False,2025-W16
EMP-01209,EMP-00906,Product,Product,email,0.3,False,2025-W03
EMP-02734,EMP-04535,Engineering,Engineering,email,4.4,False,2025-W20
EMP-01468,EMP-04612,Sales,Product,meeting,2.9,True,2025-W36
EMP-00568,EMP-00838,Engineering,Engineering,email,3.4,False,2025-W17
EMP-04814,EMP-03555,Product,Product,meeting,4.9,False,2025-W16
EMP-00116,EMP-00434,Marketing,Engineering,meeting,41.5,True,2025-W07
EMP-02587,EMP-04213,Engineering,Engineering,email,0.3,False,2025-W16
EMP-00869,EMP-04593,Product,Product,email,15.5,False,2025-W31
EMP-02229,EMP-04092,Engineering,Engineering,email,2.6,False,2025-W26
EMP-02580,EMP-03737,Engineering,Engineering,email,10.7,False,2025-W07
EMP-02830,EMP-01439,Sales,Sales,email,5.1,False,2025-W02
EMP-03261,EMP-03891,Customer Success,Marketing,chat,3.6,True,2025-W03
EMP-00879,EMP-02529,Engineering,Engineering,email,3.7,False,2025-W18
EMP-02652,EMP-03788,Sales,Sales,meeting,26.4,False,2025-W18
EMP-02342,EMP-01995,Customer Success,Customer Success,meeting,55.3,False,2025-W03
EMP-03333,EMP-00990,Engineering,Engineering,email,1.5,False,2025-W08
EMP-02896,EMP-00376,Customer Success,Product,meeting,64.2,True,2025-W23
EMP-03018,EMP-04779,Marketing,Sales,email,0.4,True,2025-W13
EMP-04947,EMP-02441,Engineering,Engineering,chat,2.3,False,2025-W30
EMP-00201,EMP-00305,Product,Customer Success,meeting,37.9,True,2025-W29
EMP-00695,EMP-02906,Engineering,Sales,chat,0.9,True,2025-W29
EMP-03164,EMP-00855,Finance,Finance,email,23.1,False,2025-W32
EMP-04050,EMP-02476,Engineering,Engineering,email,3.0,False,2025-W17
EMP-02418,EMP-04134,Product,Product,chat,1.6,False,2025-W28
EMP-00169,EMP-00982,Product,Product,meeting,22.4,False,2025-W12
EMP-04664,EMP-02942,Operations,Operations,email,0.3,False,2025-W39
EMP-01466,EMP-03106,Engineering,Product,email,3.5,True,2025-W32
EMP-00722,EMP-02670,Customer Success,Marketing,meeting,18.0,True,2025-W04
EMP-04181,EMP-01441,Marketing,Marketing,meeting,17.3,False,2025-W03
EMP-00793,EMP-00891,Finance,Finance,email,3.9,False,2025-W35
EMP-04117,EMP-03610,HR,HR,chat,3.4,False,2025-W09
EMP-00390,EMP-00096,Sales,Sales,email,11.2,False,2025-W20
EMP-02642,EMP-04978,Product,Engineering,chat,0.2,True,2025-W30
EMP-00135,EMP-04009,Engineering,Engineering,chat,1.3,False,2025-W23
EMP-01240,EMP-00631,Product,Product,email,1.7,False,2025-W24
EMP-00142,EMP-01991,Product,Product,meeting,1.9,False,2025-W37
EMP-00146,EMP-02806,Product,Operations,email,13.5,True,2025-W22
EMP-00160,EMP-03555,Product,Product,chat,5.8,False,2025-W17
EMP-03873,EMP-04997,Marketing,Engineering,chat,4.7,True,2025-W04
EMP-04502,EMP-03956,Sales,Sales,email,0.1,False,2025-W15
EMP-00583,EMP-02381,HR,HR,email,9.0,False,2025-W28
EMP-03844,EMP-04346,Finance,Finance,chat,14.2,False,2025-W08
EMP-04066,EMP-04402,Operations,Operations,email,12.9,False,2025-W34
EMP-02854,EMP-03278,Product,Product,chat,3.8,False,2025-W14
EMP-01983,EMP-00350,Sales,Sales,chat,1.0,False,2025-W36
EMP-02984,EMP-03381,Marketing,Marketing,email,7.5,False,2025-W35
EMP-00169,EMP-04031,Product,Product,email,1.1,False,2025-W20
EMP-03449,EMP-03583,Finance,Finance,meeting,13.4,False,2025-W27
EMP-03030,EMP-00760,Marketing,Engineering,chat,1.7,True,2025-W20
EMP-00281,EMP-02493,Customer Success,Customer Success,email,3.6,False,2025-W35
EMP-02746,EMP-02262,HR,HR,email,15.0,False,2025-W34
EMP-00667,EMP-01216,Engineering,Customer Success,email,8.5,True,2025-W23
EMP-04168,EMP-04346,Finance,Finance,email,3.7,False,2025-W38
EMP-04428,EMP-00878,Marketing,Marketing,email,3.3,False,2025-W21
EMP-01892,EMP-04139,Customer Success,Customer Success,chat,1.7,False,2025-W12
EMP-00709,EMP-04913,Product,HR,email,5.7,True,2025-W26
EMP-01331,EMP-03542,HR,HR,meeting,41.3,False,2025-W35
EMP-01649,EMP-03987,Marketing,Engineering,email,3.8,True,2025-W05
EMP-01843,EMP-01347,Sales,Sales,email,1.9,False,2025-W04
EMP-03217,EMP-03192,Engineering,Engineering,meeting,22.4,False,2025-W27
EMP-02633,EMP-04107,HR,HR,meeting,58.2,False,2025-W31
EMP-03423,EMP-03891,Marketing,Marketing,meeting,7.8,False,2025-W02
EMP-01729,EMP-02937,Customer Success,Customer Success,meeting,11.7,False,2025-W19
EMP-01572,EMP-00171,HR,HR,chat,0.8,False,2025-W26
EMP-00944,EMP-01224,HR,Marketing,email,9.9,True,2025-W39
EMP-02984,EMP-02963,Marketing,Engineering,meeting,23.3,True,2025-W21
EMP-01360,EMP-04226,Marketing,Marketing,email,4.8,False,2025-W11
EMP-02386,EMP-00405,HR,HR,meeting,31.1,False,2025-W02
EMP-01526,EMP-02392,Operations,Operations,chat,0.4,False,2025-W21
EMP-01622,EMP-03609,Product,Product,meeting,10.0,False,2025-W18
EMP-01441,EMP-00299,Marketing,Marketing,meeting,36.7,False,2025-W09
EMP-01335,EMP-03416,Engineering,Engineering,meeting,38.6,False,2025-W16
EMP-01002,EMP-02742,Customer Success,Customer Success,meeting,31.1,False,2025-W36
EMP-02412,EMP-03416,Engineering,Engineering,chat,1.3,False,2025-W15
EMP-03000,EMP-01598,Customer Success,Finance,meeting,21.4,True,2025-W35
EMP-04235,EMP-01679,HR,Product,email,1.5,True,2025-W19
EMP-03724,EMP-04966,HR,Customer Success,email,2.5,True,2025-W39
EMP-00588,EMP-03094,Customer Success,Product,email,9.5,True,2025-W04
EMP-02749,EMP-01195,Product,Product,email,4.5,False,2025-W09
EMP-04454,EMP-02107,Operations,Engineering,meeting,150.5,True,2025-W25
EMP-01431,EMP-04463,Engineering,Engineering,chat,6.6,False,2025-W26
EMP-03573,EMP-04862,Sales,Sales,chat,1.9,False,2025-W10
EMP-02770,EMP-04310,Operations,Sales,email,1.8,True,2025-W20
EMP-00883,EMP-04023,Engineering,Operations,meeting,3.2,True,2025-W14
EMP-03748,EMP-02808,Marketing,Marketing,email,11.2,False,2025-W36
EMP-01681,EMP-01310,Engineering,Engineering,email,1.5,False,2025-W05
EMP-02684,EMP-02594,Engineering,Engineering,chat,1.8,False,2025-W38
EMP-04076,EMP-03438,Marketing,Sales,meeting,4.5,True,2025-W09
EMP-03200,EMP-00113,Customer Success,Operations,email,2.1,True,2025-W20
EMP-00970,EMP-03145,Product,Sales,chat,2.3,True,2025-W14
EMP-00535,EMP-02128,Engineering,Engineering,meeting,50.6,False,2025-W16
EMP-00271,EMP-03571,Engineering,Engineering,email,11.7,False,2025-W09
EMP-03741,EMP-00864,Product,Product,email,9.5,False,2025-W10
EMP-02425,EMP-01518,Engineering,Engineering,meeting,42.2,False,2025-W25
EMP-01057,EMP-01663,Marketing,Marketing,email,2.3,False,2025-W09
EMP-02047,EMP-03642,Engineering,Engineering,meeting,20.0,False,2025-W13
EMP-02855,EMP-02623,Operations,Engineering,meeting,74.6,True,2025-W33
EMP-02361,EMP-01829,Product,Product,email,0.1,False,2025-W29
EMP-00534,EMP-04840,Operations,Operations,email,8.3,False,2025-W08
EMP-01471,EMP-00005,HR,Engineering,email,0.4,True,2025-W25
EMP-00780,EMP-02621,Engineering,Engineering,chat,1.9,False,2025-W29
EMP-00642,EMP-00939,Operations,Engineering,meeting,7.7,True,2025-W03
EMP-04378,EMP-03010,Sales,Sales,meeting,18.5,False,2025-W35
EMP-01489,EMP-01054,Sales,Sales,chat,1.7,False,2025-W21
EMP-02472,EMP-01553,Customer Success,Customer Success,chat,1.8,False,2025-W09
EMP-04837,EMP-01819,Product,Product,chat,8.9,False,2025-W17
EMP-02663,EMP-01844,Engineering,Operations,email,1.7,True,2025-W29
EMP-01463,EMP-03060,Customer Success,Customer Success,chat,4.4,False,2025-W18
EMP-03707,EMP-04311,Finance,Marketing,meeting,20.8,True,2025-W26
EMP-03545,EMP-01902,Sales,Sales,meeting,52.8,False,2025-W04
EMP-04161,EMP-02618,Product,Product,email,0.9,False,2025-W23
EMP-02502,EMP-04260,Sales,Operations,chat,4.0,True,2025-W36
EMP-03410,EMP-01619,Operations,Operations,email,2.1,False,2025-W10
EMP-00601,EMP-02419,HR,Engineering,chat,0.1,True,2025-W37
EMP-02891,EMP-03292,Operations,Operations,email,34.8,False,2025-W38
EMP-02197,EMP-03043,Product,Sales,meeting,71.7,True,2025-W19
EMP-02673,EMP-00784,Sales,Sales,email,0.7,False,2025-W30
EMP-03647,EMP-04318,Engineering,Engineering,meeting,155.5,False,2025-W10
EMP-00482,EMP-02663,Engineering,Engineering,meeting,4.1,False,2025-W03
EMP-02352,EMP-00615,HR,Sales,meeting,30.1,True,2025-W18
EMP-01007,EMP-03557,Sales,Sales,email,2.7,False,2025-W05
EMP-02487,EMP-02605,Operations,Product,meeting,73.2,True,2025-W20
EMP-02069,EMP-00208,Customer Success,Customer Success,chat,2.4,False,2025-W37
EMP-03616,EMP-01358,Engineering,Engineering,email,1.9,False,2025-W35
EMP-04503,EMP-02230,Engineering,Engineering,email,2.3,False,2025-W36
EMP-00084,EMP-02860,Engineering,Customer Success,email,4.5,True,2025-W17
EMP-02205,EMP-02090,Sales,Sales,meeting,15.2,False,2025-W14
EMP-00727,EMP-02944,Finance,Finance,chat,3.5,False,2025-W25
EMP-03458,EMP-01138,Operations,Operations,email,3.7,False,2025-W37
EMP-02762,EMP-04405,Engineering,Engineering,meeting,19.4,False,2025-W19
EMP-01205,EMP-03002,Operations,Operations,meeting,3.8,False,2025-W34
EMP-00156,EMP-01044,Engineering,Operations,chat,3.7,True,2025-W36
EMP-02793,EMP-01445,Marketing,Engineering,email,7.5,True,2025-W35
EMP-03000,EMP-02713,Customer Success,Customer Success,email,9.0,False,2025-W33
EMP-01961,EMP-04137,Engineering,Engineering,email,1.3,False,2025-W06
EMP-00830,EMP-02683,Engineering,Engineering,email,3.3,False,2025-W05
EMP-01223,EMP-04407,HR,HR,chat,5.9,False,2025-W33
EMP-03618,EMP-03583,Finance,Finance,chat,4.5,False,2025-W23
EMP-04070,EMP-03721,Engineering,Engineering,chat,0.3,False,2025-W19
EMP-00199,EMP-03803,Engineering,Engineering,email,4.6,False,2025-W39
EMP-04271,EMP-02113,Sales,Sales,email,14.4,False,2025-W03
EMP-00472,EMP-04994,Marketing,Marketing,email,5.6,False,2025-W32
EMP-02686,EMP-02059,Operations,Operations,meeting,22.3,False,2025-W22
EMP-01372,EMP-01754,Operations,Operations,email,0.1,False,2025-W13
EMP-03640,EMP-00671,Product,Product,meeting,6.5,False,2025-W20
EMP-00576,EMP-03335,Marketing,Finance,email,6.3,True,2025-W21
EMP-02213,EMP-01141,Finance,Finance,chat,4.7,False,2025-W15
EMP-01858,EMP-01493,Marketing,Marketing,meeting,48.8,False,2025-W25
EMP-01685,EMP-00968,Sales,Sales,email,1.3,False,2025-W28
EMP-00513,EMP-00551,Customer Success,Customer Success,meeting,41.7,False,2025-W32
EMP-04790,EMP-04014,Product,Product,meeting,3.1,False,2025-W16
EMP-00987,EMP-01307,Customer Success,Customer Success,email,0.9,False,2025-W09
EMP-03180,EMP-00712,Product,Sales,chat,5.9,True,2025-W38
EMP-02647,EMP-03534,Marketing,Marketing,email,0.7,False,2025-W30
EMP-01909,EMP-00287,Sales,Sales,meeting,123.7,False,2025-W17
EMP-04208,EMP-01782,Operations,Operations,email,9.6,False,2025-W29
EMP-02048,EMP-00690,Operations,Operations,email,3.2,False,2025-W38
EMP-03235,EMP-01273,Finance,Finance,meeting,8.1,False,2025-W05
EMP-03855,EMP-04951,Customer Success,Customer Success,email,3.6,False,2025-W27
EMP-00460,EMP-02633,HR,HR,email,3.1,False,2025-W12
EMP-03243,EMP-00046,Engineering,Product,email,3.0,True,2025-W14
EMP-03737,EMP-00929,Engineering,Product,meeting,2.0,True,2025-W09
EMP-00890,EMP-01958,Operations,Operations,email,0.1,False,2025-W19
EMP-02468,EMP-02182,Marketing,Marketing,meeting,18.9,False,2025-W18
EMP-00460,EMP-04310,HR,Sales,email,2.6,True,2025-W05
EMP-02627,EMP-04766,Finance,Finance,chat,2.5,False,2025-W35
EMP-04818,EMP-01269,Product,Product,meeting,0.7,False,2025-W12
EMP-03658,EMP-00243,HR,Engineering,email,0.8,True,2025-W28
EMP-02328,EMP-04838,Operations,Operations,meeting,36.9,False,2025-W29
EMP-01391,EMP-03768,Finance,HR,meeting,9.6,True,2025-W38
EMP-04709,EMP-01232,Finance,Finance,email,1.0,False,2025-W39
EMP-01185,EMP-01570,Customer Success,Customer Success,email,7.5,False,2025-W16
EMP-00098,EMP-02288,Customer Success,Customer Success,email,1.1,False,2025-W24
EMP-02769,EMP-04881,Engineering,Engineering,email,6.9,False,2025-W35
EMP-03794,EMP-01321,Sales,Sales,chat,2.3,False,2025-W29
EMP-00173,EMP-02038,Engineering,HR,email,0.3,True,2025-W29
EMP-02325,EMP-00721,Operations,Operations,meeting,6.3,False,2025-W24
EMP-02717,EMP-04611,Operations,Operations,email,3.7,False,2025-W29
EMP-00253,EMP-00196,Product,Product,meeting,49.5,False,2025-W23
EMP-03154,EMP-01617,Customer Success,Customer Success,email,3.1,False,2025-W32
EMP-03479,EMP-01736,Engineering,Engineering,meeting,16.1,False,2025-W14
EMP-01635,EMP-02868,Engineering,Engineering,chat,6.8,False,2025-W11
EMP-02047,EMP-03237,Engineering,HR,meeting,7.2,True,2025-W24
EMP-03793,EMP-00965,Product,Product,meeting,24.2,False,2025-W09
EMP-01646,EMP-04440,Engineering,Engineering,email,6.1,False,2025-W02
EMP-04644,EMP-03249,Engineering,Product,chat,1.8,True,2025-W39
EMP-03392,EMP-02366,Finance,Finance,meeting,13.3,False,2025-W23
EMP-04828,EMP-01365,Engineering,Engineering,chat,0.7,False,2025-W21
EMP-00149,EMP-03039,HR,HR,email,5.7,False,2025-W13
EMP-04969,EMP-04063,Product,Product,chat,3.9,False,2025-W13
EMP-03863,EMP-00099,Operations,Operations,email,9.8,False,2025-W16
EMP-04197,EMP-04406,Engineering,Engineering,meeting,28.0,False,2025-W16
EMP-00682,EMP-01748,Product,Product,meeting,82.8,False,2025-W26
EMP-02004,EMP-04960,Engineering,Engineering,meeting,20.6,False,2025-W34
EMP-04931,EMP-02228,Operations,Sales,email,1.8,True,2025-W05
EMP-00055,EMP-04795,Customer Success,Sales,meeting,24.2,True,2025-W01
EMP-04848,EMP-00763,Product,Product,chat,1.4,False,2025-W30
EMP-00009,EMP-01781,Operations,Operations,email,11.6,False,2025-W32
EMP-03368,EMP-03994,Engineering,Engineering,meeting,62.7,False,2025-W22
EMP-01856,EMP-04102,Engineering,Engineering,email,3.9,False,2025-W30
EMP-00774,EMP-04153,Product,Product,email,2.0,False,2025-W33
EMP-04931,EMP-04664,Operations,Operations,email,3.7,False,2025-W10
EMP-04898,EMP-03956,HR,Sales,chat,0.6,True,2025-W11
EMP-03476,EMP-02121,Sales,Sales,email,20.5,False,2025-W21
EMP-02410,EMP-03092,Operations,Operations,email,8.1,False,2025-W37
EMP-00184,EMP-00686,Product,Product,meeting,7.2,False,2025-W05
EMP-02337,EMP-03082,Customer Success,Customer Success,meeting,31.6,False,2025-W06
EMP-01108,EMP-04723,Engineering,Engineering,meeting,49.3,False,2025-W34
EMP-01763,EMP-02100,Engineering,Engineering,email,9.0,False,2025-W39
EMP-03705,EMP-04161,Product,Product,email,3.8,False,2025-W37
EMP-01899,EMP-03095,Product,Product,chat,4.7,False,2025-W35
EMP-02628,EMP-04957,Product,Product,meeting,2.7,False,2025-W34
EMP-03900,EMP-02537,Marketing,Marketing,chat,3.9,False,2025-W36
EMP-03921,EMP-02261,Marketing,Marketing,email,4.7,False,2025-W21
EMP-02227,EMP-01607,Sales,Sales,chat,0.0,False,2025-W17
EMP-02605,EMP-03442,Product,Product,meeting,32.2,False,2025-W22
EMP-04408,EMP-00396,Sales,Sales,chat,2.7,False,2025-W02
EMP-04687,EMP-03470,Sales,Sales,email,1.3,False,2025-W30
EMP-03302,EMP-02230,Engineering,Engineering,meeting,16.2,False,2025-W16
EMP-00846,EMP-01223,HR,HR,email,2.0,False,2025-W34
EMP-01020,EMP-02948,Engineering,Engineering,meeting,26.5,False,2025-W02
EMP-03748,EMP-00608,Marketing,Marketing,chat,1.1,False,2025-W09
EMP-04738,EMP-04998,Engineering,Engineering,meeting,20.2,False,2025-W21
EMP-00053,EMP-03995,Sales,Sales,chat,3.2,False,2025-W01
EMP-00790,EMP-03661,Operations,Operations,email,3.1,False,2025-W38
EMP-03682,EMP-01836,Engineering,Engineering,meeting,9.1,False,2025-W38
EMP-04928,EMP-04261,Sales,Sales,meeting,6.6,False,2025-W28
EMP-00544,EMP-02892,Customer Success,Customer Success,email,1.3,False,2025-W10
EMP-02351,EMP-04227,Marketing,Marketing,email,4.1,False,2025-W35
EMP-01374,EMP-04687,Finance,Sales,meeting,0.2,True,2025-W33
EMP-02353,EMP-02490,Customer Success,Customer Success,chat,1.4,False,2025-W21
EMP-02344,EMP-00041,Finance,Finance,email,2.1,False,2025-W33
EMP-02801,EMP-03382,Engineering,Engineering,chat,2.1,False,2025-W30
EMP-00593,EMP-04654,Customer Success,Customer Success,email,11.0,False,2025-W26
EMP-02034,EMP-03617,Operations,Customer Success,email,4.4,True,2025-W18
EMP-04026,EMP-04173,Engineering,Marketing,chat,2.5,True,2025-W29
EMP-00535,EMP-00199,Engineering,Engineering,email,10.2,False,2025-W15
EMP-03314,EMP-01920,Sales,Sales,meeting,77.0,False,2025-W35
EMP-00797,EMP-04527,Marketing,Marketing,meeting,25.1,False,2025-W28
EMP-03091,EMP-00986,Engineering,Engineering,email,1.4,False,2025-W09
EMP-02091,EMP-03917,Operations,Operations,meeting,10.0,False,2025-W23
EMP-03792,EMP-01893,Operations,Engineering,meeting,50.1,True,2025-W31
EMP-00814,EMP-00791,Sales,Sales,email,0.4,False,2025-W35
EMP-04366,EMP-01851,HR,HR,meeting,21.1,False,2025-W29
EMP-04147,EMP-03793,Product,Product,chat,0.5,False,2025-W24
EMP-00061,EMP-04913,HR,HR,chat,0.6,False,2025-W15
EMP-02718,EMP-01320,Customer Success,Customer Success,meeting,3.7,False,2025-W03
EMP-00574,EMP-03986,Marketing,Marketing,email,0.8,False,2025-W23
EMP-04445,EMP-04681,Engineering,Engineering,chat,0.3,False,2025-W06
EMP-03649,EMP-00324,Engineering,Engineering,email,7.2,False,2025-W35
EMP-01485,EMP-02987,Marketing,Marketing,email,5.8,False,2025-W25
EMP-01192,EMP-04169,Marketing,Marketing,meeting,16.3,False,2025-W28
EMP-04780,EMP-02890,Marketing,Marketing,email,1.5,False,2025-W22
EMP-03102,EMP-00514,Marketing,Marketing,chat,1.9,False,2025-W03
EMP-04258,EMP-00024,Sales,Sales,email,7.3,False,2025-W02
EMP-00521,EMP-00238,Product,Product,meeting,6.0,False,2025-W08
EMP-04981,EMP-03876,Engineering,Engineering,meeting,11.8,False,2025-W10
EMP-03892,EMP-00663,Operations,Operations,meeting,27.8,False,2025-W16
EMP-03097,EMP-03811,HR,Product,email,16.9,True,2025-W28
EMP-03874,EMP-03922,Engineering,Engineering,meeting,5.1,False,2025-W04
EMP-04088,EMP-04289,Product,Customer Success,chat,0.2,True,2025-W39
EMP-04579,EMP-02544,Product,Product,meeting,40.3,False,2025-W23
EMP-00008,EMP-03130,Engineering,Engineering,email,7.1,False,2025-W15
